Year,Municipality,Crop,Mean_Yield,GP_Pred,Residual,Abs_Error
2009,ROSEDALE,BARLEY,1.8813565985452023,0.8197953458432128,1.0615612527019895,1.0615612527019895
2009,ROSEDALE,RED SPRING WHEAT,1.4382998922220225,0.5856945268230856,0.8526053653989368,0.8526053653989368
2009,ROSSBURN,ALFALFA/GRASS MIX.,0.7528585263157894,0.9289063689028408,-0.17604784258705142,0.17604784258705142
2009,ROSSBURN,ARGENTINE CANOLA,0.9377068824894912,0.2515705538411366,0.6861363286483546,0.6861363286483546
2009,ROSSBURN,BARLEY,1.6444185782421077,0.8305900848035341,0.8138284934385736,0.8138284934385736
2009,ROSSBURN,OATS,1.1792366841710429,0.7984654404245868,0.3807712437464561,0.3807712437464561
2009,ROSSBURN,RED SPRING WHEAT,1.3003184158209553,0.6073781348643125,0.6929402809566428,0.6929402809566428
2009,ROSSER,ARGENTINE CANOLA,0.7898335916671834,0.2495692614930456,0.5402643301741378,0.5402643301741378
2009,ROSSER,BARLEY,1.8082472826086955,0.7805458600625851,1.0277014225461105,1.0277014225461105
2009,ROSSER,OATS,1.6583452087133812,0.7850974019224544,0.8732478067909268,0.8732478067909268
2009,ROSSER,RED SPRING WHEAT,1.1367515964698285,0.5656379071272051,0.5711136893426234,0.5711136893426234
2009,RUSSELL-BINSCARTH,ARGENTINE CANOLA,1.087707183860001,0.3878547945950537,0.6998523892649473,0.6998523892649473
2009,RUSSELL-BINSCARTH,RED SPRING WHEAT,1.2101802550956609,0.7389440465542413,0.47123620854141957,0.47123620854141957
2009,SOURIS-GLENWOOD,ALFALFA/GRASS MIX.,1.3361835464915313,0.8642738973254847,0.4719096491660466,0.4719096491660466
2009,SOURIS-GLENWOOD,ARGENTINE CANOLA,1.0405372322503008,0.2024544169649034,0.8380828152853974,0.8380828152853974
2009,SOURIS-GLENWOOD,OATS,1.5459078822412156,0.6955515347711608,0.8503563474700547,0.8503563474700547
2009,SOURIS-GLENWOOD,RED SPRING WHEAT,1.4564759271147103,0.5107114295518141,0.9457644975628962,0.9457644975628962
2009,SPRINGFIELD,ARGENTINE CANOLA,0.6362229309035687,0.1460670600666274,0.49015587083694134,0.49015587083694134
2009,SPRINGFIELD,BARLEY,1.0864365853658535,0.6772481803021866,0.40918840506366694,0.40918840506366694
2009,SPRINGFIELD,FLAX,0.4900040485829959,-0.10731959362848453,0.5973236422114805,0.5973236422114805
2009,SPRINGFIELD,OATS,1.2908923357664233,0.6985216792003608,0.5923706565660625,0.5923706565660625
2009,SPRINGFIELD,RED SPRING WHEAT,0.9740326400924322,0.4663509244461802,0.507681715646252,0.507681715646252
2009,ST. ANDREWS,ARGENTINE CANOLA,0.6539697899683514,0.25355563975207795,0.40041415021627347,0.40041415021627347
2009,ST. ANDREWS,BARLEY,1.2330716207824468,0.7912257670508218,0.441845853731625,0.441845853731625
2009,ST. ANDREWS,FLAX,0.486,0.0018687747254166887,0.4841312252745833,0.4841312252745833
2009,ST. ANDREWS,OATS,1.018249049161854,0.806555448373623,0.21169360078823107,0.21169360078823107
2009,ST. ANDREWS,RED SPRING WHEAT,0.8065590170278637,0.5740421609678071,0.23251685606005656,0.23251685606005656
2009,ST. CLEMENTS,ARGENTINE CANOLA,0.698634160686978,0.24765540841627187,0.45097875227070616,0.45097875227070616
2009,ST. CLEMENTS,OATS,1.163,0.7919582582287501,0.37104174177124993,0.37104174177124993
2009,ST. CLEMENTS,RED SPRING WHEAT,1.0304976866132016,0.5620612456298457,0.4684364409833559,0.4684364409833559
2009,ST. FRANCIS XAVIER,ARGENTINE CANOLA,0.8399076761504678,0.333091633888813,0.5068160422616548,0.5068160422616548
2009,ST. FRANCIS XAVIER,OATS,1.6041890145395798,0.8751401773226493,0.7290488372169306,0.7290488372169306
2009,ST. FRANCIS XAVIER,RED SPRING WHEAT,1.4345143850164126,0.6540493331820851,0.7804650518343275,0.7804650518343275
2009,STE. ANNE,ARGENTINE CANOLA,0.6565970252031401,0.310018369854822,0.3465786553483181,0.3465786553483181
2009,STE. ROSE,ALFALFA/GRASS MIX.,1.2508759619737435,1.0935676955126503,0.1573082664610932,0.1573082664610932
2009,STE. ROSE,ARGENTINE CANOLA,0.928932556203164,0.3475196472405431,0.5814129089626209,0.5814129089626209
2009,STE. ROSE,RED SPRING WHEAT,1.2627932123547994,0.6829735840098968,0.5798196283449025,0.5798196283449025
2009,TACHE,ARGENTINE CANOLA,0.6008465363166028,0.2538172535876728,0.34702928272892997,0.34702928272892997
2009,TACHE,BARLEY,1.029,0.8028948627447092,0.2261051372552907,0.2261051372552907
2009,TACHE,OATS,1.4179137645107796,0.8004382314926843,0.6174755330180952,0.6174755330180952
2009,TACHE,RED SPRING WHEAT,1.1100206941715782,0.5718621158201045,0.5381585783514737,0.5381585783514737
2009,THOMPSON,ARGENTINE CANOLA,1.061816630639746,0.3619316849676999,0.6998849456720462,0.6998849456720462
2009,THOMPSON,BARLEY,1.8270397257866056,0.9211997501468634,0.9058399756397422,0.9058399756397422
2009,THOMPSON,GRAIN CORN,2.02234885515822,1.4288314807354323,0.5935173744227875,0.5935173744227875
2009,THOMPSON,OATS,1.901,0.9367031579860001,0.9642968420139999,0.9642968420139999
2009,THOMPSON,RED SPRING WHEAT,1.556969123870226,0.7060395211023157,0.8509296027679102,0.8509296027679102
2009,VICTORIA,ARGENTINE CANOLA,1.1256688187820982,0.33100386896678247,0.7946649498153158,0.7946649498153158
2009,VICTORIA,BARLEY,1.941546386277946,0.8657546190624541,1.075791767215492,1.075791767215492
2009,VICTORIA,RED SPRING WHEAT,1.6737855266733086,0.6393029104872316,1.034482616186077,1.034482616186077
2009,WALLACE-WOODWORTH,ALFALFA,0.5721079873394153,1.1077737262269738,-0.5356657388875585,0.5356657388875585
2009,WALLACE-WOODWORTH,ALFALFA/GRASS MIX.,0.7349863756858394,0.8989063257753589,-0.16391995008951954,0.16391995008951954
2009,WALLACE-WOODWORTH,ARGENTINE CANOLA,0.9935763887621168,0.22836516929424544,0.7652112194678714,0.7652112194678714
2009,WALLACE-WOODWORTH,BARLEY,1.4842140095087162,0.7972579417169326,0.6869560677917835,0.6869560677917835
2009,WALLACE-WOODWORTH,FIELD PEAS,1.2921185401459852,0.5183874995844755,0.7737310405615097,0.7737310405615097
2009,WALLACE-WOODWORTH,FLAX,0.7102915129151292,-0.020318653722507074,0.7306101666376362,0.7306101666376362
2009,WALLACE-WOODWORTH,RED SPRING WHEAT,1.3683467992420542,0.5529095147653776,0.8154372844766765,0.8154372844766765
2009,WHITEHEAD,ARGENTINE CANOLA,0.9695104669110554,0.10956829673966739,0.859942170171388,0.859942170171388
2009,WHITEHEAD,BARLEY,1.5873470278598023,0.6429086917065163,0.944438336153286,0.944438336153286
2009,WHITEHEAD,RED SPRING WHEAT,1.32272925514148,0.41689263711678337,0.9058366180246966,0.9058366180246966
2009,WHITEMOUTH,RED SPRING WHEAT,0.784047972587093,0.4753805466326698,0.3086674259544232,0.3086674259544232
2009,WINNIPEG,RED SPRING WHEAT,1.2440835734870317,0.4807899095416044,0.7632936639454273,0.7632936639454273
2009,WOODLANDS,ALFALFA,2.559,1.4977040852391972,1.061295914760803,1.061295914760803
2009,WOODLANDS,ALFALFA/GRASS MIX.,1.9831227616762048,1.2619439973772257,0.7211787642989791,0.7211787642989791
2009,WOODLANDS,ARGENTINE CANOLA,0.9461949827734712,0.35967603037206897,0.5865189524014023,0.5865189524014023
2009,WOODLANDS,BARLEY,1.7481193885618906,0.885294425640181,0.8628249629217096,0.8628249629217096
2009,WOODLANDS,OATS,1.806396164021164,0.9102305800129888,0.8961655840081753,0.8961655840081753
2009,WOODLANDS,RED SPRING WHEAT,1.4206120624843372,0.6715168372438031,0.7490952252405342,0.7490952252405342
2010,ALEXANDER,ARGENTINE CANOLA,0.3402258381030253,0.7965741343422019,-0.4563482962391766,0.4563482962391766
2010,ALEXANDER,OATS,0.984,1.3953237605587228,-0.4113237605587228,0.4113237605587228
2010,ALONSA,ALFALFA/GRASS MIX.,1.070979959744465,1.2158894807061507,-0.14490952096168574,0.14490952096168574
2010,ARGYLE,ALFALFA,2.864,1.3511496135270853,1.5128503864729146,1.5128503864729146
2010,ARGYLE,ALFALFA/GRASS MIX.,1.112084142394822,1.0279865747432049,0.08409756765161713,0.08409756765161713
2010,ARGYLE,ARGENTINE CANOLA,0.9701814054567988,0.3157247946590267,0.6544566107977721,0.6544566107977721
2010,ARGYLE,BARLEY,1.6889761442141622,0.9613861109627538,0.7275900332514084,0.7275900332514084
2010,ARGYLE,FLAX,0.605919413919414,0.0432891023417028,0.5626303115777112,0.5626303115777112
2010,ARGYLE,OATS,1.724,0.8451909217871105,0.8788090782128894,0.8788090782128894
2010,ARGYLE,RED SPRING WHEAT,1.404941241685144,0.7392905817674916,0.6656506599176523,0.6656506599176523
2010,BIFROST-RIVERTON,ALFALFA,1.352,2.0120854062162787,-0.6600854062162786,0.6600854062162786
2010,BIFROST-RIVERTON,ALFALFA/GRASS MIX.,1.0807563841453862,1.5854804719012483,-0.5047240877558621,0.5047240877558621
2010,BIFROST-RIVERTON,ARGENTINE CANOLA,0.2078674759532979,0.6253721373471963,-0.4175046613938984,0.4175046613938984
2010,BIFROST-RIVERTON,BARLEY,0.2472520031015766,1.2594527184420763,-1.0122007153404997,1.0122007153404997
2010,BIFROST-RIVERTON,FLAX,0.1662592592592592,0.3504972944361894,-0.1842380351769302,0.1842380351769302
2010,BIFROST-RIVERTON,RED SPRING WHEAT,0.4097852247873633,1.0404892989338728,-0.6307040741465095,0.6307040741465095
2010,BOISSEVAIN-MORTON,ALFALFA,2.136,1.3846744416677121,0.751325558332288,0.751325558332288
2010,BOISSEVAIN-MORTON,ALFALFA/GRASS MIX.,1.7457216411906675,1.1008532069063206,0.6448684342843469,0.6448684342843469
2010,BOISSEVAIN-MORTON,ARGENTINE CANOLA,0.8404536073627529,0.4400588629524068,0.40039474441034606,0.40039474441034606
2010,BOISSEVAIN-MORTON,BARLEY,1.3512169579661997,1.0828134716269116,0.2684034863392881,0.2684034863392881
2010,BOISSEVAIN-MORTON,OATS,1.648,0.9574505460923642,0.6905494539076357,0.6905494539076357
2010,BOISSEVAIN-MORTON,RED SPRING WHEAT,1.19812337632321,0.8617383702617631,0.33638500606144683,0.33638500606144683
2010,BRENDA-WASKADA,ARGENTINE CANOLA,0.7614772902232486,0.2820906536823278,0.47938663654092084,0.47938663654092084
2010,BRENDA-WASKADA,BARLEY,1.1460934711797195,0.9161220601578557,0.2299714110218638,0.2299714110218638
2010,BRENDA-WASKADA,OATS,1.316,0.782974830463938,0.533025169536062,0.533025169536062
2010,BRENDA-WASKADA,RED SPRING WHEAT,1.1597962049974748,0.7051400818303256,0.4546561231671492,0.4546561231671492
2010,BROKENHEAD,ARGENTINE CANOLA,0.3226149092067537,0.6787904169850069,-0.3561755077782532,0.3561755077782532
2010,BROKENHEAD,OATS,0.6815249817461145,1.2347397014484165,-0.553214719702302,0.553214719702302
2010,BROKENHEAD,RED SPRING WHEAT,0.6927309641413818,1.0913780804682234,-0.3986471163268416,0.3986471163268416
2010,CARTIER,ARGENTINE CANOLA,0.5521279500617552,0.5312430839318412,0.020884866129914026,0.020884866129914026
2010,CARTIER,BARLEY,1.060782680122037,1.1527406811935759,-0.09195800107153884,0.09195800107153884
2010,CARTIER,FLAX,0.3222124392116713,0.23369631660972257,0.08851612260194874,0.08851612260194874
2010,CARTIER,OATS,1.1473857355618071,1.104944657838629,0.04244107772317807,0.04244107772317807
2010,CARTIER,RED SPRING WHEAT,0.9945433997743512,0.9500234434027053,0.04451995637164596,0.04451995637164596
2010,CARTWRIGHT-ROBLIN,ALFALFA,1.803,1.4146363613462167,0.3883636386537832,0.3883636386537832
2010,CARTWRIGHT-ROBLIN,ALFALFA/GRASS MIX.,1.325175116802215,1.1271069440084034,0.19806817279381161,0.19806817279381161
2010,CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,0.9677966375837882,0.4849712463585375,0.4828253912252507,0.4828253912252507
2010,CARTWRIGHT-ROBLIN,BARLEY,1.6609058870644773,1.1263789115863583,0.534526975478119,0.534526975478119
2010,CARTWRIGHT-ROBLIN,FLAX,0.6199999999999999,0.1764635075010219,0.443536492498978,0.443536492498978
2010,CARTWRIGHT-ROBLIN,RED SPRING WHEAT,1.2994762644641615,0.9053661506614505,0.394110113802711,0.394110113802711
2010,CLANWILLIAM-ERICKSON,RED SPRING WHEAT,0.8872151777137368,0.8252190069123804,0.06199617080135644,0.06199617080135644
2010,COLDWELL,ALFALFA/GRASS MIX.,1.4035217894330891,1.1070468648393224,0.2964749245937668,0.2964749245937668
2010,CORNWALLIS,ARGENTINE CANOLA,0.9522605755395684,0.2873683835002143,0.6648921920393541,0.6648921920393541
2010,CORNWALLIS,BARLEY,1.34024765478424,0.9268852674048307,0.4133623873794092,0.4133623873794092
2010,CORNWALLIS,RED SPRING WHEAT,1.2719341048201989,0.7241585656194769,0.547775539200722,0.547775539200722
2010,DAUPHIN,ALFALFA,2.102,1.867808639847148,0.2341913601528518,0.2341913601528518
2010,DAUPHIN,ALFALFA/GRASS MIX.,1.1242326166957195,1.55387545180186,-0.42964283510614054,0.42964283510614054
2010,DAUPHIN,ARGENTINE CANOLA,0.295934358583144,0.6794270102895618,-0.3834926517064178,0.3834926517064178
2010,DAUPHIN,RED SPRING WHEAT,0.6939388448471122,1.1171225818932558,-0.42318373704614354,0.42318373704614354
2010,DELORAINE-WINCHESTER,ALFALFA,2.183883743213031,1.6733726830294615,0.5105110601835694,0.5105110601835694
2010,DELORAINE-WINCHESTER,ARGENTINE CANOLA,0.7623997056531902,0.6545582056687581,0.10784149998443204,0.10784149998443204
2010,DELORAINE-WINCHESTER,BARLEY,0.9846997312484732,1.3029779114768447,-0.3182781802283715,0.3182781802283715
2010,DELORAINE-WINCHESTER,OATS,1.5462315245478035,1.1889789637031458,0.35725256084465773,0.35725256084465773
2010,DELORAINE-WINCHESTER,RED SPRING WHEAT,1.0369990534321245,1.0805319470146555,-0.043532893582530985,0.043532893582530985
2010,DESALABERRY,ARGENTINE CANOLA,0.7188237510057786,0.4939173972134383,0.22490635379234025,0.22490635379234025
2010,DESALABERRY,OATS,1.7439251247920136,1.0458905582848024,0.6980345665072112,0.6980345665072112
2010,DESALABERRY,RED SPRING WHEAT,1.201995970179327,0.9341255870538089,0.26787038312551814,0.26787038312551814
2010,DUFFERIN,ARGENTINE CANOLA,0.813912960239727,0.6652574656126459,0.14865549462708116,0.14865549462708116
2010,DUFFERIN,BARLEY,1.079,1.3152230271089749,-0.23622302710897491,0.23622302710897491
2010,DUFFERIN,GRAIN CORN,2.9699741724468502,2.3671357882541084,0.6028383841927418,0.6028383841927418
2010,DUFFERIN,OATS,1.4651445332983744,1.2158655651289574,0.24927896816941697,0.24927896816941697
2010,DUFFERIN,PROC POTATOES-IRRIG,9.321,10.345152830417172,-1.0241528304171723,1.0241528304171723
2010,DUFFERIN,RED SPRING WHEAT,1.2263695422269223,1.1108320023652194,0.1155375398617029,0.1155375398617029
2010,DUFFERIN,WHITE PEA BEANS,0.4084012631578947,0.5105045481666335,-0.10210328500873878,0.10210328500873878
2010,ELLICE-ARCHIE,ALFALFA/GRASS MIX.,1.9784997281131047,1.1902029465019013,0.7882967816112034,0.7882967816112034
2010,ELLICE-ARCHIE,ARGENTINE CANOLA,0.7982202354607418,0.5062956516492456,0.2919245838114962,0.2919245838114962
2010,ELLICE-ARCHIE,RED SPRING WHEAT,1.1008998104210947,0.9454603174669546,0.15543949295414017,0.15543949295414017
2010,ELTON,ARGENTINE CANOLA,0.9285744748975407,0.42424207341114395,0.5043324014863968,0.5043324014863968
2010,ELTON,BARLEY,1.3602543599868375,1.051340485146277,0.30891387484056043,0.30891387484056043
2010,ELTON,FLAX,0.5869621258399512,0.18244410166610425,0.40451802417384697,0.40451802417384697
2010,ELTON,OATS,1.51,0.9525514337569545,0.5574485662430455,0.5574485662430455
2010,ELTON,RED SPRING WHEAT,1.3143237199639155,0.8476219246968548,0.4667017952670607,0.4667017952670607
2010,EMERSON-FRANKLIN,ARGENTINE CANOLA,0.7298571380753138,0.77730466767317,-0.04744752959785614,0.04744752959785614
2010,EMERSON-FRANKLIN,BARLEY,1.058,1.4484584984873423,-0.39045849848734226,0.39045849848734226
2010,EMERSON-FRANKLIN,OATS,1.411261490801037,1.3316678963650348,0.07959359443600222,0.07959359443600222
2010,EMERSON-FRANKLIN,RED SPRING WHEAT,1.170261062130055,1.2245570794766687,-0.0542960173466136,0.0542960173466136
2010,ETHELBERT,ARGENTINE CANOLA,0.1774272850067537,0.8768200882762682,-0.6993928032695145,0.6993928032695145
2010,ETHELBERT,RED SPRING WHEAT,0.3164617172969622,1.3209581568513287,-1.0044964395543665,1.0044964395543665
2010,FISHER,ALFALFA,1.049,2.020892956834634,-0.9718929568346342,0.9718929568346342
2010,FISHER,ALFALFA/GRASS MIX.,0.6830745079662606,1.6155404523027368,-0.9324659443364762,0.9324659443364762
2010,FISHER,ARGENTINE CANOLA,0.301249309063185,0.6573301282575467,-0.3560808191943617,0.3560808191943617
2010,FISHER,RED SPRING WHEAT,0.6016634824553108,1.0707080872129502,-0.4690446047576394,0.4690446047576394
2010,GILBERT PLAINS,ALFALFA,2.236,1.9198523783216306,0.31614762167836963,0.31614762167836963
2010,GILBERT PLAINS,ALFALFA/GRASS MIX.,1.6651355932203389,1.6204270912549863,0.04470850196535259,0.04470850196535259
2010,GILBERT PLAINS,ARGENTINE CANOLA,0.4992062190938655,0.8054762346169414,-0.3062700155230759,0.3062700155230759
2010,GILBERT PLAINS,BARLEY,0.6479999999999999,1.4460381720169668,-0.7980381720169669,0.7980381720169669
2010,GILBERT PLAINS,RED SPRING WHEAT,0.8854833500104717,1.2558659283457865,-0.37038257833531474,0.37038257833531474
2010,GLENBORO-SOUTH CYPRESS,ARGENTINE CANOLA,0.9724383412149872,0.7181043103361532,0.254334030878834,0.254334030878834
2010,GLENBORO-SOUTH CYPRESS,BARLEY,1.541,1.36090840794243,0.18009159205756986,0.18009159205756986
2010,GLENBORO-SOUTH CYPRESS,OATS,1.807,1.255852697354288,0.5511473026457119,0.5511473026457119
2010,GLENBORO-SOUTH CYPRESS,PROC POTATOES-IRRIG,14.431768156424582,10.718739805747635,3.7130283506769466,3.7130283506769466
2010,GLENBORO-SOUTH CYPRESS,RED SPRING WHEAT,1.3227413869453548,1.1400838074661945,0.18265757947916028,0.18265757947916028
2010,GLENELLA-LANSDOWNE,ALFALFA/GRASS MIX.,1.098059451416742,1.011382958707003,0.0866764927097392,0.0866764927097392
2010,GLENELLA-LANSDOWNE,ARGENTINE CANOLA,0.5363940117020233,0.23837617872131123,0.29801783298071205,0.29801783298071205
2010,GLENELLA-LANSDOWNE,BARLEY,0.9768746782815284,0.8578806930952008,0.11899398518632764,0.11899398518632764
2010,GLENELLA-LANSDOWNE,RED SPRING WHEAT,0.7306890649088299,0.6547521500090446,0.07593691489978527,0.07593691489978527
2010,GRAHAMDALE,ALFALFA,1.521,1.4795349862994525,0.04146501370054745,0.04146501370054745
2010,GRAHAMDALE,ALFALFA/GRASS MIX.,1.3354150898770103,1.1271600207180137,0.2082550691589966,0.2082550691589966
2010,GRANDVIEW,ALFALFA/GRASS MIX.,1.4083650034176352,1.5791411440782652,-0.17077614066063007,0.17077614066063007
2010,GRANDVIEW,ARGENTINE CANOLA,0.6223733930749742,0.767337002132466,-0.14496360905749184,0.14496360905749184
2010,GRANDVIEW,BARLEY,0.839,1.4029373537001792,-0.5639373537001793,0.5639373537001793
2010,GRANDVIEW,RED SPRING WHEAT,0.9233554728654368,1.2185579904356303,-0.29520251757019345,0.29520251757019345
2010,GREY,ARGENTINE CANOLA,0.7005695476370988,0.43913238127167675,0.261437166365422,0.261437166365422
2010,GREY,BARLEY,0.9243404255319148,1.0847347324296592,-0.16039430689774448,0.16039430689774448
2010,GREY,FLAX,0.4064787608542596,0.13413451897146733,0.27234424188279227,0.27234424188279227
2010,GREY,GRAIN CORN,2.674554938516461,2.1249269022374415,0.5496280362790196,0.5496280362790196
2010,GREY,OATS,1.385012039970753,0.9908233821150043,0.39418865785574875,0.39418865785574875
2010,GREY,RED SPRING WHEAT,1.1711395935529083,0.8787464425694833,0.292393150983425,0.292393150983425
2010,HAMIOTA,ARGENTINE CANOLA,0.8751643806582493,0.5260632390120644,0.3491011416461849,0.3491011416461849
2010,HAMIOTA,BARLEY,1.0770880401120777,1.1532062104727474,-0.0761181703606697,0.0761181703606697
2010,HAMIOTA,FLAX,0.4649789525208027,0.29773028642505683,0.16724866609574585,0.16724866609574585
2010,HAMIOTA,RED SPRING WHEAT,1.165400081961106,0.9537785698628167,0.21162151209828917,0.21162151209828917
2010,HANOVER,ARGENTINE CANOLA,0.3778424567549813,0.791351398336029,-0.4135089415810477,0.4135089415810477
2010,HANOVER,BARLEY,0.917,1.4437626885844617,-0.5267626885844616,0.5267626885844616
2010,HANOVER,OATS,1.2263881000676131,1.3346033659566894,-0.10821526588907626,0.10821526588907626
2010,HANOVER,RED SPRING WHEAT,0.9990548014077426,1.2273286164726829,-0.22827381506494027,0.22827381506494027
2010,HARRISON PARK,ARGENTINE CANOLA,0.766670350435181,0.36794049461249756,0.3987298558226834,0.3987298558226834
2010,HARRISON PARK,BARLEY,1.108,0.9936953639921424,0.11430463600785767,0.11430463600785767
2010,HARRISON PARK,FLAX,0.617,0.12900759530224226,0.48799240469775773,0.48799240469775773
2010,HARRISON PARK,OATS,1.2281443776029617,0.896364589174478,0.33177978842848366,0.33177978842848366
2010,HARRISON PARK,RED SPRING WHEAT,0.9392247172946032,0.787315085133864,0.15190963216073927,0.15190963216073927
2010,HEADINGLEY,RED SPRING WHEAT,0.878999702999703,0.9875980675942478,-0.10859836459454486,0.10859836459454486
2010,HILLSBURG-ROBLIN-SHELL RIVER,ALFALFA,1.661,1.7858564636835008,-0.12485646368350078,0.12485646368350078
2010,HILLSBURG-ROBLIN-SHELL RIVER,ALFALFA/GRASS MIX.,1.319821720994902,1.4803435682374162,-0.16052184724251428,0.16052184724251428
2010,HILLSBURG-ROBLIN-SHELL RIVER,ARGENTINE CANOLA,1.0134409049322133,0.7915803773099354,0.22186052762227793,0.22186052762227793
2010,HILLSBURG-ROBLIN-SHELL RIVER,BARLEY,1.3745155492154066,1.410298534960364,-0.03578298574495742,0.03578298574495742
2010,HILLSBURG-ROBLIN-SHELL RIVER,OATS,1.4072098569157392,1.296870873430515,0.1103389834852242,0.1103389834852242
2010,HILLSBURG-ROBLIN-SHELL RIVER,RED SPRING WHEAT,1.5424463634064385,1.2590513523436369,0.2833950110628016,0.2833950110628016
2010,KELSEY,RED SPRING WHEAT,1.0868080275588496,1.3873725483580615,-0.3005645207992118,0.3005645207992118
2010,KILLARNEY-TURTLE MTN,ARGENTINE CANOLA,0.8835191655237132,0.411312957607896,0.47220620791581724,0.47220620791581724
2010,KILLARNEY-TURTLE MTN,OATS,1.266,0.9394463851406871,0.3265536148593129,0.3265536148593129
2010,KILLARNEY-TURTLE MTN,RED SPRING WHEAT,1.402734238989702,0.8408252885955746,0.5619089503941274,0.5619089503941274
2010,LAC DU BONNET,ARGENTINE CANOLA,0.2209486139283299,0.8223466360481654,-0.6013980221198355,0.6013980221198355
2010,LAC DU BONNET,OATS,0.623,1.3937222505274827,-0.7707222505274827,0.7707222505274827
2010,LAC DU BONNET,RED SPRING WHEAT,0.531694201183432,1.214199341361105,-0.6825051401776729,0.6825051401776729
2010,LORNE,ALFALFA,1.682,1.575364803226962,0.1066351967730379,0.1066351967730379
2010,LORNE,ARGENTINE CANOLA,1.049342794117647,0.5414793352056612,0.5078634589119858,0.5078634589119858
2010,LORNE,BARLEY,1.6037403556771546,1.186350007102895,0.4173903485742596,0.4173903485742596
2010,LORNE,FLAX,0.692,0.26491710165584625,0.4270828983441537,0.4270828983441537
2010,LORNE,OATS,1.5650000000000002,1.0776608415464464,0.4873391584535538,0.4873391584535538
2010,LORNE,RED SPRING WHEAT,1.57130064979343,0.9706581230126856,0.6006425267807445,0.6006425267807445
2010,LOUISE,ARGENTINE CANOLA,1.198329174474049,0.5278633748057242,0.6704657996683248,0.6704657996683248
2010,LOUISE,BARLEY,1.8944081523911016,1.1749448876792055,0.7194632647118961,0.7194632647118961
2010,LOUISE,FLAX,0.7217558746736292,0.25317882939630043,0.4685770452773288,0.4685770452773288
2010,LOUISE,OATS,2.044904761904762,1.0687042511744977,0.976200510730264,0.976200510730264
2010,LOUISE,RED SPRING WHEAT,1.5902909273634598,0.9549810253156815,0.6353099020477783,0.6353099020477783
2010,MACDONALD,ARGENTINE CANOLA,0.5936112881721795,0.7226146277121981,-0.12900333954001864,0.12900333954001864
2010,MACDONALD,BARLEY,1.091278022947926,1.3676301772691888,-0.2763521543212628,0.2763521543212628
2010,MACDONALD,FLAX,0.3643359872611464,0.4095291803161416,-0.045193193054995195,0.045193193054995195
2010,MACDONALD,OATS,1.1247084452486642,1.3006284145974893,-0.17591996934882514,0.17591996934882514
2010,MACDONALD,RED SPRING WHEAT,0.8501061012466944,1.1488579533950336,-0.2987518521483392,0.2987518521483392
2010,MCCREARY,ALFALFA/GRASS MIX.,1.2421808494894182,1.5811417887934218,-0.3389609393040036,0.3389609393040036
2010,MINITONAS-BOWSMAN,ALFALFA/GRASS MIX.,1.347996163394268,2.1062650069069537,-0.7582688435126856,0.7582688435126856
2010,MINITONAS-BOWSMAN,ARGENTINE CANOLA,0.7386756847262858,1.291815354347169,-0.5531396696208833,0.5531396696208833
2010,MINITONAS-BOWSMAN,RED SPRING WHEAT,1.0941372083104854,1.7461861814586834,-0.652048973148198,0.652048973148198
2010,MINTO-ODANAH,ARGENTINE CANOLA,0.7689448707592892,0.46199176351082427,0.3069531072484649,0.3069531072484649
2010,MINTO-ODANAH,BARLEY,1.1381103403774802,1.0945063416950047,0.04360399868247544,0.04360399868247544
2010,MINTO-ODANAH,RED SPRING WHEAT,1.0937637962623672,0.8819787479958556,0.21178504826651157,0.21178504826651157
2010,MONTCALM,ARGENTINE CANOLA,0.954450980763764,0.7569751433335571,0.1974758374302069,0.1974758374302069
2010,MONTCALM,BARLEY,1.089,1.4042615899413924,-0.3152615899413924,0.3152615899413924
2010,MONTCALM,OATS,1.897481146496815,1.3024537205025801,0.595027425994235,0.595027425994235
2010,MONTCALM,RED SPRING WHEAT,1.371543074401239,1.1899881570705448,0.18155491733069407,0.18155491733069407
2010,MORRIS,ARGENTINE CANOLA,0.8260451033116332,0.6164580069852149,0.20958709632641825,0.20958709632641825
2010,MORRIS,BARLEY,1.263,1.2557941653215539,0.007205834678446044,0.007205834678446044
2010,MORRIS,FLAX,0.6073680623174295,0.2979192540388851,0.3094488082785444,0.3094488082785444
2010,MORRIS,OATS,1.6589343448275864,1.1805791299233774,0.47835521490420896,0.47835521490420896
2010,MORRIS,RED SPRING WHEAT,1.2303870451237264,1.043362034346186,0.1870250107775404,0.1870250107775404
2010,MOSSEY RIVER,ALFALFA,2.206,2.1146801625686167,0.09131983743138328,0.09131983743138328
2010,MOSSEY RIVER,ALFALFA/GRASS MIX.,0.6538153594771241,1.7115482270841915,-1.0577328676070674,1.0577328676070674
2010,MOSSEY RIVER,ARGENTINE CANOLA,0.1273734047300312,0.8558344303109464,-0.7284610255809152,0.7284610255809152
2010,MOSSEY RIVER,RED SPRING WHEAT,0.3816907494935854,1.2838050025336096,-0.9021142530400242,0.9021142530400242
2010,MOUNTAIN,ALFALFA/GRASS MIX.,0.7130314569536425,1.795775583908553,-1.0827441269549105,1.0827441269549105
2010,MOUNTAIN,ARGENTINE CANOLA,0.4969206709605672,0.9983370456304701,-0.501416374669903,0.501416374669903
